21
16
22
17
14
19
16
13
14
23
14
10
16
112
101
223
122
186
186
198
183
209
226
317
213
222
221
245
178
235
225
227
132
183
222
148
159
191
251
231
266
280
201
138
158
164
237
205
152
125
125
239
223
267
232
189
117
228
208
137
127
